cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age_days,compressive_strength_mpa,cost_usd_per_m3,embodied_co2_kg_per_m3
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128,103.3012,314.9338
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304,106.191,323.0206
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.225328839999996,88.5599,161.5419
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836,104.7871,294.8694
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.874475479999997,101.1916,301.7546
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929,100.1885,271.2887
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672,112.8567,198.2514
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524,115.8538,206.1595
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872,109.1602,287.4827
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472,103.3277,321.8593
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536,87.588,168.2598
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.763899519999995,102.2641,190.4414
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724,103.7599,272.319
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352,91.432,243.6931
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888,99.1981,310.1855
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352,96.8168,182.5345
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742,88.5573,166.6991
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132,100.2987,299.7906
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.02642,84.73,153.4227
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488,113.3621,321.303
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.17614616,74.9904,163.9433
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.55887532,93.8981,176.3005
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.4388066,87.0667,161.3753
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.956952799999996,110.4672,188.9352
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532,99.9082,301.7113
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704,93.4121,176.287
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504,91.918,175.6498
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084,106.4843,327.3689
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332,90.0618,176.0644
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764,98.0012,266.7044
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288,83.0957,174.7176
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152,93.9632,178.372
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776,97.4623,279.1719
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636,86.8455,168.5746
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036,95.9322,169.0004
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244,106.9677,273.7443
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456,119.5736,326.3195
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012,104.5876,291.2792
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332,88.7353,321.4285
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064,80.6813,163.2863
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.43165204,109.618,188.0922
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.86810032,95.3085,169.9463
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436,118.4903,339.3965
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132,78.3468,168.4895
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922,96.2187,182.5226
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728,78.267,152.4126
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292,109.2265,279.9767
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658,117.3465,322.4464
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532,115.5598,321.9669
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868,82.5553,162.5075
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992,88.9621,165.5258
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476,90.1121,173.5655
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832,105.4444,284.6045
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676,106.9331,306.0824
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104,113.8481,321.3165
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557104,101.2141,182.9036
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532,104.124,294.7179
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304,81.5312,162.7426
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328,75.0531,157.4982
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264,95.3618,309.9494
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816,97.8561,166.0412
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112,77.7487,168.4776
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352,97.3816,261.3367
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84481804,107.1852,192.7035
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.96540636,92.2042,160.8302
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,27.234302,97.5814,187.4951
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.6472082,108.286,193.4195
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944,105.1981,187.0
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194,96.3662,173.2843
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728,84.1672,153.0237
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.881630039999997,101.2911,184.6936
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.340841,74.9646,154.3986
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028,96.0003,177.1236
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.8903434,101.5754,190.5218
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176,88.2182,195.7962
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616,97.1516,179.3502
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.629801423999997,91.4026,243.5825
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356,99.2412,310.4573
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424,97.0442,182.5739
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532,89.4095,167.4005
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796000003,99.2936,298.8514
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196,84.9846,153.722
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226931999994,113.4146,321.5778
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492,74.7208,163.3893
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559564796,93.9092,176.3899
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932,87.8159,162.0074
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756,109.7391,188.6366
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796,99.6631,301.3382
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848,93.4326,176.3794
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002,92.1121,175.9253
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804,106.168,327.4511
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796,89.9695,175.7654
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378,97.9189,266.5716
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356,83.1475,175.0794
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329424,93.1383,177.3513
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568000004,96.5857,278.0543
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644,86.9855,168.7305
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068263999995,96.7866,169.7877
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244,107.7083,274.3729
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892,118.6868,325.4352
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596,104.956,291.6335
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176,89.6088,322.6344
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.202086448,80.8307,163.2886
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43165204,109.3921,187.888
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858223999996,96.2736,170.6281
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644,118.5583,339.0968
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.459520796,78.5082,168.4941
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922,96.4426,182.561
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756,78.203,152.1362
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776,110.1131,280.9359
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132,117.4028,322.4744
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.523602176,115.4679,321.668
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744174488,83.2448,162.9506
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,26.147687824,89.9952,166.3141
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044,90.1363,173.6586
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.57833058,105.4188,284.5883
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.86585204399999,106.5768,305.8025
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.053469468,113.8912,321.5883
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991086848,101.6277,183.4506
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.247292176,103.0849,293.754
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.922658848,81.9206,162.9471
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756,74.7073,157.4846
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382116,95.3115,309.6753
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.073134492,98.6519,167.123
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024,77.9066,168.4812
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996,98.405,262.5351
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112,106.1392,283.3307
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.762260768,122.8688,208.2519
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012,96.32,180.1698
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924,88.5328,169.1501
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196,119.2669,197.2464
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586251999994,144.7165,345.0499
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812,96.0736,175.2779
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28.0,33.419591196,106.703,308.5657
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057496,101.552,363.0167
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0,27.681082448,109.0588,194.8178
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916531999996,97.8717,179.5933
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484,117.1037,322.2849
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12320644,100.3318,305.8512
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.569747032,84.9518,170.0498
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,44.61185510399999,101.0212,173.4244
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.524711356,109.0843,303.0954
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.21823428799999,109.9606,323.8391
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079268,123.2688,369.9334
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.826961643999994,112.8062,292.9943
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392,100.7363,262.7837
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,18.033934256,85.6587,182.4154
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916,108.3296,191.1684
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244,106.6455,192.1202
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906,92.3326,292.9836
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995,94.3059,309.9562
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798273423999994,111.8082,298.3828
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.23581094,119.949,336.1636
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899,111.2549,354.5972
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,33.306517131999996,94.8284,157.4717
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088,116.2802,331.0614
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688,88.4616,183.8325
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28.0,38.461039708,103.4529,314.9372
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.265488324,107.2486,324.3238
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996,88.0697,160.8774
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14008364399999,104.8571,295.2364
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003,101.4188,302.1239
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,41.542307951999994,99.9331,270.6488
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576,113.2335,198.4477
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043144,115.2059,205.5686
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284354003999994,109.0443,287.6638
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178794196,104.1435,322.792
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644,87.7504,168.0238
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036376000005,102.8289,191.069
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144,103.0438,271.5248
