roll_year,municipality_name,school_district_name,swis_code,tax_class,property_class,property_class_description,print_key_code,parcel_address_number,parcel_address_street,parcel_address_suff,front,depth,bank,grid_coordinates_east,grid_coordinates_north,full_market_value,assessment_land,assessment_total,county_taxable_value,town_taxable_value,school_taxable,n_exemptions,exemption_school_total,town_equalization_rate_2025,town_residential_cod,town_residential_prd
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,29-4-3,235,First,St,25.0,100.0,,624427,972608,166500,25500,166500,83250,83250,83250,2,194690.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-4-34,46,Lutheran,St,25.0,100.0,,624408,972503,246800,25500,246800,246800,246800,246800,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-4-36,50,Lutheran,St,25.0,100.0,C,624416,972552,243200,25500,243200,243200,243200,243200,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,29-4-9,51,City,Ter,25.0,96.0,L,624506,972558,314600,23900,314600,314600,314600,314600,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-5-15,41,Dubois,St,26.0,125.0,,624763,972406,158100,28400,158100,158100,158100,158100,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-5-23,25,Dubois,St,20.0,106.0,C000000,624754,972217,290400,21600,290400,290400,290400,290400,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-5-27,22,City Terr,,25.0,55.0,,624610,972206,80000,13000,80000,80000,29440,29440,2,50560.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,29-5-35,38,City Terr,,25.0,106.0,C,624642,972392,137900,25500,137900,137900,137900,137900,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,29-5-9,53,Dubois,St,33.0,121.0,C000000,624776,972567,396900,37000,396900,337365,384900,384900,1,12000.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,29-6-7,11,Dubois,St,25.0,106.0,C,624745,972043,533600,25500,533600,533600,533600,533600,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,29-7-2,7,Dubois,St,25.0,81.0,C030614,624748,972010,243700,17300,243700,243700,243700,243700,1,111440.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,29-8-11,14,Lutheran,St,25.0,98.0,,624373,972102,273400,25500,273400,136700,136700,136700,2,248140.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-8-12,16,Lutheran,St,25.0,98.0,,624372,972128,283100,25500,283100,283100,283100,283100,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-8-2,17,City,Ter,24.0,98.0,L,624476,972143,376300,21600,376300,376300,94075,94075,2,282225.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-8-3,15,City,Ter,25.0,98.0,,624471,972121,296500,25500,296500,296500,296500,296500,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-9-5,17,Lutheran,St,23.0,112.0,,624219,972164,300100,25500,300100,300100,300100,300100,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,29-9-9,9,Lutheran,St,26.6,56.5,C000000,624227,972074,275900,17300,275900,275900,275900,275900,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-103.1,87,Forest,Rd,177.0,210.0,C170031,596530,1004363,409800,9900,70900,70900,70900,70900,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-11.21,2,Lira,St,0.0,0.0,C130170,596351,1003933,500000,9900,86500,86500,86500,86500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-111.1,17,Duby,Rd,0.0,0.0,C180281,597549,1005170,584400,16300,101100,101100,101100,101100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-112.1,6,Duby,Rd,0.0,0.0,C140178,597844,1004810,580900,24400,100500,100500,100500,100500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-120,7,Sommerfield,Dr,0.0,0.0,C180281,594309,1002504,437600,10000,75700,75700,75700,75700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-123,2,Sommerfield,Dr,0.0,0.0,,596463,1002753,635800,12000,110000,110000,110000,110000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-128,32,Sommerfield,Dr,0.0,0.0,C000000,595613,1002901,563600,10000,97500,97500,97500,97500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-129,26,Sommerfield,Dr,0.0,0.0,,595813,1002877,558400,10000,96600,96600,96600,96600,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-130,35,Sommerfield,Dr,0.0,0.0,C080496,595259,1002716,413300,10200,71500,71500,71500,71500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-138,107,Forest,Rd,0.0,0.0,,595919,1004837,399700,9900,69150,69150,69150,69150,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-139,109,Forest,Rd,0.0,0.0,,596171,1005040,593600,14200,102700,102700,102700,102700,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-143,2068,Route 300,,0.0,0.0,C160113,597592,1000860,535800,16600,92700,92700,92700,92700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,220,Two Family Year-Round Residence,3-1-144,2051,Route 300,,0.0,0.0,C140100,597888,1000251,475100,12500,82200,82200,82200,82200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-147,24,Fox Hill Road,,0.0,0.0,C080370,594981,1004980,572832,17700,99100,99100,99100,99100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-148,2,Chesapeake,Ln,0.0,0.0,C130715,595103,1004558,635800,18800,110000,110000,110000,110000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-149,2043,Route 300,,0.0,0.0,,598103,1000043,348000,8500,60200,60200,60200,60200,1,22960.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-154,8,Lira,St,0.0,0.0,C210090,595540,1004078,590200,21200,102100,102100,102100,102100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-156,4,Lira,St,0.0,0.0,,596202,1003974,534700,10600,92500,92500,92500,92500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-16.22,28,Dusty,Dr,0.0,0.0,,595834,1002307,449100,9900,77700,77700,77700,77700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-18.1,2132,Route 300,,107.0,362.0,,595545,1001726,320800,8500,55500,55500,55500,55500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-1-2,127,North Plank,Rd,110.0,141.0,,622824,978577,345000,74900,345000,258750,325000,325000,2,58830.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-20,2116,Route 300,,0.0,0.0,,596143,1001664,245700,34600,42500,42500,42500,42500,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-22,17,Forest,Rd,0.0,0.0,,596958,1001477,197700,10000,34200,34200,34200,34200,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-25.22,35,Rock Cut,Rd,0.0,0.0,,597980,999561,378600,7800,65500,32750,32750,55675,3,32785.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,220,Two Family Year-Round Residence,3-1-25.24,21,Rock Cut,Rd,0.0,0.0,,597544,999830,440000,8100,76120,76120,76120,76120,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-27.2,22,Forest,Rd,0.0,0.0,,597351,1001465,350000,12000,60550,60550,60550,60550,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,240,Rural Residence with Acreage,3-1-29.1,40,Forest,Rd,0.0,0.0,,598338,1001683,435800,26600,75400,75400,75400,75400,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-1-3,125,North Plank,Rd,0.0,0.0,,622913,978452,407800,115300,407800,407800,407800,407800,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-3.1,52,Fox Hill,Rd,0.0,0.0,,0,0,1016800,34300,175900,175900,175900,175900,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-3.4,34,Fox Hill,Rd,0.0,0.0,C061194,595039,1005240,573400,38100,99200,99200,99200,99200,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-31.2,58,Forest,Rd,0.0,0.0,,598147,1002337,531200,38700,91900,91900,91900,91900,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-33.122,80,Forest,Rd,0.0,0.0,L230070,598295,1002664,980700,28500,169665,169665,169665,169665,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-36.2,118,Forest,Rd,0.0,0.0,,596800,1004458,370500,11100,64090,64090,64090,64090,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-39,152,Forest,Rd,150.0,200.0,C061339,596752,1005393,316800,9100,54800,46580,50474,52328,2,2472.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-4.142,6,Fox Hill,Rd,0.0,0.0,,594345,1004348,512400,18750,88650,75352,84324,86178,1,2472.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-41,162,Forest,Rd,100.0,250.0,C030614,596824,1005830,345700,8400,59800,59800,59800,59800,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-48.1,294,Quaker,St,0.0,0.0,,603685,1004207,358400,11800,62000,62000,62000,62000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-1-5,4,Plaine,Ter,100.0,195.0,C,622812,978268,466200,84500,466200,466200,466200,466200,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-52,330,Quaker,St,100.0,260.0,,603615,1002407,223700,7200,38700,32895,34374,36228,2,10472.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,240,Rural Residence with Acreage,3-1-53.2,342,Quaker,St,0.0,0.0,,603054,1002126,360100,32700,62300,62300,62300,62300,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-56,364,Quaker,St,0.0,0.0,,603170,1001371,482100,11600,83400,20850,61770,71040,2,12360.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-58.2,378,Quaker,St,0.0,0.0,C080496,603089,1000849,462400,12600,80000,80000,80000,80000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,215,One Family Year-Round Residence with Accessory Apartment,3-1-64,1991,Route 300,,0.0,0.0,C160113,600959,999262,686700,9500,118800,118800,118800,118800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-67.1,2014,Route 300,,198.0,0.0,L230070,599809,999891,346800,8700,60000,60000,60000,60000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-67.21,2012,Route 300,,0.0,0.0,,600043,999926,437600,9500,75700,75700,75700,75700,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-68.21,2044,Route 300,,0.0,0.0,C060049,599000,1000240,350300,10400,60600,60600,60600,60600,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-69.22,2022,Route 300,,0.0,0.0,C000000,599518,1000070,456600,12800,79000,79000,79000,79000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-71,2007,Route 300,,100.0,148.0,,599477,999724,207500,5100,35900,30515,17950,35900,3,22960.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-73,65,Rock Cut,Rd,0.0,0.0,,599090,999291,509800,10300,88200,88200,88200,88200,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-74.-1,57,Rock Cut,Rd,0.0,0.0,,0,0,364700,8500,63100,63100,63100,63100,1,23360.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-77,2031,Route 300,,0.0,0.0,C080496,598481,999951,288400,10400,49900,49900,49900,49900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-78,41,Rock Cut,Rd,0.0,0.0,,598390,999573,266500,9300,46100,46100,46100,46100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-8,101,Forest,Rd,0.0,0.0,,596549,1004665,283800,10800,49100,49100,49100,49100,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-1-8,123,North Plank,Rd,77.0,100.0,,623041,978561,336200,54600,336200,336200,336200,336200,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-80.33,6,Bruschetti,Ct,0.0,0.0,C130015,596672,1000696,543400,11500,94000,94000,94000,94000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-81,655,Rock Cut,Rd,0.0,0.0,C000000,596872,1000024,484400,9100,83800,83800,83800,83800,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-83.5,19,Vincent,Ln,210.1,150.0,,595598,1000557,426000,9900,73700,73700,36850,73700,2,22960.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-83.6,18,Vincent,Ln,0.0,0.0,C190903,595390,1000306,601300,16200,104020,104020,104020,104020,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-86.1,448,Strawridge,Rd,138.0,263.0,0210090,594277,1003447,342800,8100,59300,59300,59300,59300,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-87.1,1,Boundary Hill,Pl,0.0,0.0,,594835,1002037,552000,15100,95500,95500,95500,95500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-89.1,442,Strawridge,Rd,250.0,350.0,C030614,594072,1003483,334700,8100,57900,57900,57900,57900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-89.2,446,Strawridge,Rd,70.0,281.0,C080370,594210,1003493,342500,6700,59250,59250,59250,59250,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-1-93,2203,Route 300,,110.0,369.0,C060049,594065,1003889,352600,9700,61000,61000,61000,61000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-13,217,North,St,24.0,150.0,,623013,977444,303100,55800,303100,303100,303100,303100,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,3-10-14,215,North,St,50.5,185.0,,623058,977466,413000,57000,413000,413000,413000,413000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-16,211,North,St,50.0,100.0,C,623137,977529,300900,42400,300900,300900,300900,300900,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-18,207,North,St,50.0,100.0,,623218,977589,428000,42400,428000,428000,428000,428000,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-2,1,Hampton,Pl,128.0,65.0,C,622796,977330,226000,48800,226000,226000,226000,226000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-22,187,North,St,50.0,100.0,,623375,977709,315500,39900,315500,315500,315500,315500,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-10-4,5,Hampton,Pl,75.0,117.0,C,622775,977163,427600,57000,427600,427600,427600,427600,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-12-18,256,North,St,90.0,150.0,C,622523,977413,423200,70200,423200,423200,423200,423200,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-12-19.13,262,North,St,83.3,150.0,,622470,977355,288800,57800,288800,288800,288800,288800,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-12-4,22,Crescent,Ave,0.0,0.0,L080370,622756,977927,341700,105700,341700,341700,341700,341700,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-12-7,32,Crescent,Ave,65.0,160.0,C000000,623035,977724,342100,53100,342100,342100,342100,342100,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-12-8,196,North,St,85.0,120.0,,623165,977719,262300,42400,262300,262300,262300,262300,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,3-12-9,200,North,St,50.0,100.0,C,623122,977690,400000,42400,400000,400000,400000,400000,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-1.1,7,Crescent,Ave,208.0,84.0,C061339,623174,978426,434200,63600,434200,434200,434200,434200,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-11,3,Jamison,Pl,60.0,170.0,C,623223,977829,286500,58200,286500,286500,286500,286500,1,111440.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-12,1,Jamison,Pl,65.0,136.0,C,623271,977791,281100,53100,281100,281100,281100,281100,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-13.1,12,Kings Hill,Ter,0.0,0.0,,594877,1004152,474600,10600,82100,82100,82100,82100,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-13.2,10,Kings Hill,Ter,0.0,0.0,C000000,594877,1003930,485500,12800,84000,84000,84000,84000,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-14,21,Crescent,Ave,66.0,126.0,,623101,977906,343900,55800,343900,343900,343900,343900,1,38830.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-15,2192,Route 300,,100.0,190.0,C180281,594729,1003705,400000,8400,69200,69200,69200,69200,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-15,19,Crescent,Ave,82.0,133.0,C,623087,977975,422100,58200,422100,422100,422100,422100,1,38830.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-16,2190,Route 300,,100.0,190.0,C000000,594801,1003632,369900,8400,64000,64000,64000,64000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-16,17,Crescent,Ave,66.0,142.0,C,623082,978038,332900,58200,332900,332900,332900,332900,1,38830.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-17,2188,Route 300,,120.0,190.0,,594863,1003560,253800,8600,43900,43900,43900,43900,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-2-2,2196,Route 300,,125.0,225.0,C180281,594401,1004080,444500,9000,76900,76900,76900,76900,0,0.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-20,9,Crescent,Ave,72.0,115.7,,623137,978318,331700,46600,331700,331700,331700,331700,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-5,15,Jamison,Pl,60.0,110.0,C190321,623216,978228,362600,48800,362600,362600,362600,362600,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-2-6,13,Jamison,Pl,60.0,110.0,C,623209,978170,316300,48800,316300,316300,316300,316300,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-1,8,Kings,Dr,115.0,180.0,C140178,595114,1001443,338200,8100,58500,58500,58500,58500,1,8000.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-3-1,18,Jamison,Pl,134.5,110.4,C000000,623384,978346,367000,66600,367000,367000,367000,367000,0,0.0,100.0,,
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-10,17,Kings,Dr,100.1,232.4,,595162,1000796,271700,7500,47000,47000,47000,47000,0,0.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-14.2,25,Kings,Dr,104.0,242.0,,595122,1000419,268200,7700,46400,39440,42074,43928,2,25432.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-16,34,Kings,Dr,200.0,243.0,,594783,1000192,309800,10400,53600,45560,49274,51128,2,25432.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-17.1,30,Kings,Dr,100.0,215.0,C031021,594837,1000456,286700,7300,49600,37200,42390,45480,2,27080.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-17.2,32,Kings,Dr,100.0,227.0,,594813,1000354,317900,7400,55000,55000,33000,55000,2,22960.0,17.3,14.52,0.99
2025,Newburgh,Wallkill,334600,,210,One Family Year-Round Residence,3-3-19,26,Kings,Dr,101.0,180.0,,594878,1000642,267600,7200,46300,23150,23150,25465,3,43795.0,17.3,14.52,0.99
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-3-8,12,Jamison,Pl,85.0,110.0,,623370,978153,316300,59400,316300,316300,316300,316300,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-4-13,132,North,St,26.0,192.0,C,623997,978027,229300,39900,229300,229300,229300,229300,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-7-1,99,North,St,50.0,135.0,,624462,977918,339800,48800,339800,339800,339800,339800,1,111440.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-7-13,449,Powell,Ave,50.0,152.1,C110038,624958,977917,338600,46600,338600,304740,169300,169300,3,280740.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-7-2,95,North,St,50.0,135.0,,624511,977933,345700,48800,345700,345700,345700,345700,1,111440.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-7-20,421,Powell,Ave,75.0,150.0,,624931,977536,381300,69000,381300,190650,190650,190650,2,302090.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,3-7-4,89,North,St,43.0,147.0,C,624608,977963,318200,46600,318200,318200,318200,318200,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-8-13,28,Cottage,Ave,40.0,128.0,C,623961,977735,250700,39900,250700,250700,250700,250700,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-8-16,12,Cottage,Ave,60.0,91.0,,623708,977725,257800,42400,257800,128900,128900,128900,2,240340.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-9-23,354,Robinson,Ave,75.0,139.8,,623667,976856,287500,61700,287500,287500,287500,287500,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-9-27,324,Robinson,Ave,55.0,110.7,,623629,977304,312400,46600,312400,312400,312400,312400,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-9-31,410,Robinson,Ave,25.0,108.3,,623638,977531,172300,25500,172300,172300,172300,172300,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-9-8,19,Cottage,Ave,112.0,100.0,C000000,624081,977546,369800,64100,369800,369800,369800,369800,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,3-9-9,425,Carpenter,Ave,75.0,150.0,,624209,977562,499000,62900,499000,499000,499000,499000,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,230,Three Family Year-Round Residence,30-1-1,56,Dubois,St,50.0,100.0,L,624944,972597,684900,42400,684900,684900,684900,684900,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,30-1-11,37,S Miller,St,25.0,97.0,,625044,972341,417500,25500,417500,417500,264695,264695,2,152805.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,30-1-16,27,S Miller,St,25.0,120.0,,625028,972218,228300,28400,228300,228300,228300,228300,1,38830.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,30-1-3,195,First,St,65.0,87.0,,625076,972568,117900,46600,117900,117900,76871,76871,2,41029.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,30-1-42,30,Dubois,St,50.0,100.0,,624916,972234,274700,41300,274700,274700,274700,274700,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,210,One Family Year-Round Residence,30-1-45,40,Dubois,St,22.0,96.0,,624932,972378,72700,21600,72700,72700,72700,72700,0,0.0,100.0,,
2025,Newburgh,Newburgh,331100,H,220,Two Family Year-Round Residence,30-1-46,42,Dubois,St,25.0,96.0,,624935,972395,27500,21600,27500,27500,27500,27500,0,0.0,100.0,,
