country,year,pop,continent,lifeExp,gdpPercap,child_mortality_pct,owid_covered,v2x_polyarchy,v2x_libdem,v2x_regime,vdem_covered,bl_yr_sch,bl_match_year,barrolee_covered
Indonesia,2007,223547000.0,Asia,70.65,3540.651564,3.72,True,0.709,0.543,2.0,True,6.41,2005.0,True
Iran,1952,17272000.0,Asia,44.869,3035.326002,,True,0.206,0.13,0.0,True,0.54,1950.0,True
Iran,1957,19792000.0,Asia,47.181,3290.257643,,True,0.059,0.064,0.0,True,0.66,1955.0,True
Iran,1962,22874000.0,Asia,49.325,4187.329802,,True,0.06,0.072,0.0,True,0.92,1960.0,True
Iran,1967,26538000.0,Asia,52.469,5906.731805,28.79,True,0.113,0.082,0.0,True,1.42,1965.0,True
Iran,1972,30614000.0,Asia,55.234,9613.818607,18.02,True,0.114,0.085,0.0,True,2.03,1970.0,True
Iran,1977,35480679.0,Asia,57.702,11888.59508,13.63,True,0.108,0.082,0.0,True,2.67,1975.0,True
Iran,1982,43072751.0,Asia,59.62,7608.334602,9.38,True,0.107,0.09,1.0,True,3.58,1980.0,True
Iran,1987,51889696.0,Asia,63.04,6642.881371,6.84,True,0.172,0.102,1.0,True,4.41,1985.0,True
Iran,1992,60397973.0,Asia,65.742,7235.653188,5.25,True,0.16,0.108,1.0,True,5.22,1990.0,True
Iran,1997,63327987.0,Asia,68.042,8263.590301,4.24,True,0.222,0.147,1.0,True,6.35,1995.0,True
Iran,2002,66907826.0,Asia,69.451,9240.761975,3.23,True,0.232,0.145,1.0,True,7.31,2000.0,True
Iran,2007,69453570.0,Asia,70.964,11605.71449,2.31,True,0.174,0.117,1.0,True,8.06,2005.0,True
Iraq,1952,5441766.0,Asia,45.32,4129.766056,31.38,True,0.145,0.163,0.0,True,0.24,1950.0,True
Iraq,1957,6248643.0,Asia,48.437,6229.333562,22.83,True,0.211,0.182,1.0,True,0.33,1955.0,True
Iraq,1962,7240260.0,Asia,51.457,8341.737815,16.9,True,0.092,0.076,0.0,True,0.5,1960.0,True
Iraq,1967,8519282.0,Asia,54.459,8931.459811,12.95,True,0.08,0.07,0.0,True,0.85,1965.0,True
Iraq,1972,10061506.0,Asia,56.95,9576.037596,10.23,True,0.051,0.062,0.0,True,1.43,1970.0,True
Iraq,1977,11882916.0,Asia,60.413,14688.23507,8.17,True,0.05,0.062,0.0,True,1.97,1975.0,True
Iraq,1982,14173318.0,Asia,62.038,14517.90711,6.73,True,0.082,0.066,0.0,True,2.74,1980.0,True
Iraq,1987,16543189.0,Asia,65.044,11643.57268,5.78,True,0.08,0.066,0.0,True,3.73,1985.0,True
Iraq,1992,17861905.0,Asia,59.461,3745.640687,5.19,True,0.08,0.059,0.0,True,4.58,1990.0,True
Iraq,1997,20775703.0,Asia,58.811,3076.239795,4.72,True,0.146,0.07,1.0,True,5.09,1995.0,True
Iraq,2002,24001816.0,Asia,57.046,4390.717312,4.25,True,0.147,0.096,0.0,True,5.9,2000.0,True
Iraq,2007,27499638.0,Asia,59.545,4471.061906,3.77,True,0.433,0.281,1.0,True,6.31,2005.0,True
Ireland,1952,2952156.0,Europe,66.91,5210.280328,4.96,True,0.783,0.675,3.0,True,6.23,1950.0,True
Ireland,1957,2878220.0,Europe,68.9,5599.077872,3.98,True,0.785,0.676,3.0,True,6.48,1955.0,True
Ireland,1962,2830000.0,Europe,70.29,6631.597314,3.25,True,0.809,0.701,3.0,True,6.72,1960.0,True
Ireland,1967,2900100.0,Europe,71.08,7655.568963,2.55,True,0.815,0.709,3.0,True,7.09,1965.0,True
Ireland,1972,3024400.0,Europe,71.28,9530.772896,2.14,True,0.823,0.719,3.0,True,7.67,1970.0,True
Ireland,1977,3271900.0,Europe,72.03,11150.98113,1.81,True,0.831,0.73,3.0,True,8.42,1975.0,True
Ireland,1982,3480000.0,Europe,73.1,12618.32141,1.24,True,0.838,0.734,3.0,True,9.26,1980.0,True
Ireland,1987,3539900.0,Europe,74.36,13872.86652,1.02,True,0.849,0.755,3.0,True,9.97,1985.0,True
Ireland,1992,3557761.0,Europe,75.467,17558.81555,0.81,True,0.872,0.787,3.0,True,10.12,1990.0,True
Ireland,1997,3667233.0,Europe,76.122,24521.94713,0.73,True,0.88,0.804,3.0,True,10.39,1995.0,True
Ireland,2002,3879155.0,Europe,77.783,34077.04939,0.65,True,0.887,0.811,3.0,True,10.66,2000.0,True
Ireland,2007,4109086.0,Europe,78.885,40675.99635,0.46,True,0.896,0.822,3.0,True,11.54,2005.0,True
Israel,1952,1620914.0,Asia,65.39,4086.522128,6.65,True,0.602,0.506,2.0,True,7.3,1950.0,True
Israel,1957,1944401.0,Asia,67.84,5385.278451,5.43,True,0.617,0.514,2.0,True,7.39,1955.0,True
Israel,1962,2310904.0,Asia,69.39,7105.630706,4.26,True,0.647,0.54,2.0,True,7.66,1960.0,True
Israel,1967,2693585.0,Asia,70.75,8393.741404,3.36,True,0.662,0.578,3.0,True,8.11,1965.0,True
Israel,1972,3095893.0,Asia,71.63,12786.93223,2.82,True,0.696,0.616,3.0,True,8.66,1970.0,True
Israel,1977,3495918.0,Asia,73.06,13306.61921,2.19,True,0.758,0.679,3.0,True,9.56,1975.0,True
Israel,1982,3858421.0,Asia,74.45,15367.0292,1.66,True,0.766,0.689,3.0,True,10.27,1980.0,True
Israel,1987,4203148.0,Asia,75.6,17122.47986,1.31,True,0.768,0.69,3.0,True,10.49,1985.0,True
Israel,1992,4936550.0,Asia,76.93,18051.52254,1.04,True,0.765,0.689,3.0,True,10.83,1990.0,True
Israel,1997,5531387.0,Asia,78.269,20896.60924,0.78,True,0.776,0.7,3.0,True,11.07,1995.0,True
Israel,2002,6029529.0,Asia,79.696,21905.59514,0.64,True,0.764,0.69,3.0,True,11.34,2000.0,True
Israel,2007,6426679.0,Asia,80.745,25523.2771,0.51,True,0.761,0.688,3.0,True,11.47,2005.0,True
Italy,1952,47666000.0,Europe,65.94,4931.404155,7.53,True,0.671,0.544,2.0,True,4.21,1950.0,True
Italy,1957,49182000.0,Europe,67.81,6248.656232,5.75,True,0.706,0.592,2.0,True,4.54,1955.0,True
Italy,1962,50843200.0,Europe,69.24,8243.58234,4.76,True,0.73,0.615,2.0,True,4.86,1960.0,True
Italy,1967,52667100.0,Europe,71.06,10022.40131,3.78,True,0.728,0.619,2.0,True,5.23,1965.0,True
Italy,1972,54365564.0,Europe,72.19,12269.27378,2.98,True,0.752,0.648,3.0,True,5.63,1970.0,True
Italy,1977,56059245.0,Europe,73.48,14255.98475,1.95,True,0.766,0.668,3.0,True,6.16,1975.0,True
Italy,1982,56535636.0,Europe,74.98,16537.4835,1.43,True,0.809,0.714,3.0,True,6.71,1980.0,True
Italy,1987,56729703.0,Europe,76.42,19207.23482,1.08,True,0.824,0.727,3.0,True,7.18,1985.0,True
Italy,1992,56840847.0,Europe,77.44,22013.64486,0.89,True,0.836,0.747,3.0,True,7.7,1990.0,True
Italy,1997,57479469.0,Europe,78.82,24675.02446,0.66,True,0.846,0.761,3.0,True,8.27,1995.0,True
Italy,2002,57926999.0,Europe,80.24,27968.09817,0.51,True,0.841,0.756,3.0,True,8.78,2000.0,True
Italy,2007,58147733.0,Europe,80.546,28569.7197,0.42,True,0.866,0.789,3.0,True,9.15,2005.0,True
Jamaica,1952,1426095.0,Americas,58.53,2898.530881,12.56,True,0.306,0.234,0.0,True,3.59,1950.0,True
Jamaica,1957,1535090.0,Americas,62.61,4756.525781,9.6,True,0.526,0.36,2.0,True,3.67,1955.0,True
Jamaica,1962,1665128.0,Americas,65.61,5246.107524,7.48,True,0.549,0.41,2.0,True,3.87,1960.0,True
Jamaica,1967,1861096.0,Americas,67.51,6124.703451,6.27,True,0.524,0.389,2.0,True,4.4,1965.0,True
Jamaica,1972,1997616.0,Americas,69.0,7433.889293,5.14,True,0.526,0.399,2.0,True,4.86,1970.0,True
Jamaica,1977,2156814.0,Americas,70.11,6650.195573,4.16,True,0.479,0.376,1.0,True,5.42,1975.0,True
Jamaica,1982,2298309.0,Americas,71.21,6068.05135,3.5,True,0.478,0.377,1.0,True,6.08,1980.0,True
Jamaica,1987,2326606.0,Americas,71.77,6351.237495,3.02,True,0.537,0.414,2.0,True,6.63,1985.0,True
Jamaica,1992,2378618.0,Americas,71.766,7404.923685,2.65,True,0.577,0.451,2.0,True,7.15,1990.0,True
Jamaica,1997,2531311.0,Americas,72.262,7121.924704,2.26,True,0.651,0.504,2.0,True,8.18,1995.0,True
Jamaica,2002,2664659.0,Americas,72.047,6994.774861,1.96,True,0.706,0.578,2.0,True,9.14,2000.0,True
Jamaica,2007,2780132.0,Americas,72.567,7320.880262,1.91,True,0.767,0.647,2.0,True,9.66,2005.0,True
Japan,1952,86459025.0,Asia,63.03,3216.956347,7.49,True,0.617,0.553,3.0,True,6.73,1950.0,True
Japan,1957,91563009.0,Asia,65.5,4317.694365,5.03,True,0.828,0.747,3.0,True,7.19,1955.0,True
Japan,1962,95831757.0,Asia,68.73,6576.649461,3.29,True,0.837,0.76,3.0,True,7.76,1960.0,True
Japan,1967,100825279.0,Asia,71.43,9847.788607,2.1,True,0.839,0.761,3.0,True,7.48,1965.0,True
Japan,1972,107188273.0,Asia,73.42,14778.78636,1.57,True,0.841,0.758,3.0,True,7.83,1970.0,True
Japan,1977,113872473.0,Asia,75.38,16610.37701,1.18,True,0.841,0.757,3.0,True,8.38,1975.0,True
Japan,1982,118454974.0,Asia,77.11,19384.10571,0.88,True,0.842,0.76,3.0,True,9.1,1980.0,True
Japan,1987,122091325.0,Asia,78.67,22375.94189,0.68,True,0.842,0.759,3.0,True,9.63,1985.0,True
Japan,1992,124329269.0,Asia,79.36,26824.89511,0.61,True,0.844,0.763,3.0,True,9.82,1990.0,True
Japan,1997,125956499.0,Asia,80.69,28816.58499,0.52,True,0.844,0.768,3.0,True,10.51,1995.0,True
Japan,2002,127065841.0,Asia,82.0,28604.5919,0.41,True,0.845,0.77,3.0,True,10.94,2000.0,True
Japan,2007,127467972.0,Asia,82.603,31656.06806,0.35,True,0.852,0.777,3.0,True,11.3,2005.0,True
Jordan,1952,607914.0,Asia,43.158,1546.907807,24.63,True,0.17,0.175,1.0,True,1.33,1950.0,True
Jordan,1957,746559.0,Asia,45.669,1886.080591,18.56,True,0.141,0.166,0.0,True,1.76,1955.0,True
Jordan,1962,933559.0,Asia,48.126,2348.009158,13.82,True,0.125,0.162,0.0,True,2.41,1960.0,True
Jordan,1967,1255058.0,Asia,51.629,2741.796252,10.47,True,0.125,0.159,0.0,True,3.0,1965.0,True
Jordan,1972,1613551.0,Asia,56.528,2110.856309,8.13,True,0.12,0.155,0.0,True,3.47,1970.0,True
Jordan,1977,1937652.0,Asia,61.134,2852.351568,6.37,True,0.127,0.111,0.0,True,4.01,1975.0,True
Jordan,1982,2347031.0,Asia,63.739,4161.415959,5.03,True,0.126,0.118,0.0,True,4.55,1980.0,True
Jordan,1987,2820042.0,Asia,65.869,4448.679912,4.01,True,0.126,0.17,0.0,True,5.68,1985.0,True
Jordan,1992,3867409.0,Asia,68.015,3431.593647,3.32,True,0.227,0.199,0.0,True,6.61,1990.0,True
Jordan,1997,4526235.0,Asia,69.772,3645.379572,2.83,True,0.226,0.199,0.0,True,7.58,1995.0,True
Jordan,2002,5307470.0,Asia,71.263,3844.917194,2.42,True,0.187,0.133,0.0,True,8.36,2000.0,True
Jordan,2007,6053193.0,Asia,72.535,4519.461171,2.07,True,0.232,0.207,0.0,True,9.07,2005.0,True
Kenya,1952,6464046.0,Africa,42.27,853.540919,30.02,True,0.08,0.051,0.0,True,1.16,1950.0,True
Kenya,1957,7454779.0,Africa,44.686,944.4383152,22.78,True,0.096,0.065,0.0,True,1.31,1955.0,True
Kenya,1962,8678557.0,Africa,47.949,896.9663732,18.2,True,0.122,0.073,0.0,True,1.51,1960.0,True
Kenya,1967,10191512.0,Africa,50.654,1056.736457,16.0,True,0.221,0.14,1.0,True,1.69,1965.0,True
Kenya,1972,12044785.0,Africa,53.559,1222.359968,14.32,True,0.197,0.114,1.0,True,2.17,1970.0,True
Kenya,1977,14500404.0,Africa,56.155,1267.613204,12.22,True,0.211,0.117,1.0,True,2.66,1975.0,True
Kenya,1982,17661452.0,Africa,58.766,1348.225791,10.27,True,0.195,0.106,1.0,True,3.41,1980.0,True
Kenya,1987,21198082.0,Africa,59.339,1361.936856,9.52,True,0.182,0.099,1.0,True,4.13,1985.0,True
Kenya,1992,25020539.0,Africa,59.285,1341.921721,10.71,True,0.29,0.186,1.0,True,4.78,1990.0,True
Kenya,1997,28263827.0,Africa,54.407,1360.485021,10.59,True,0.336,0.21,1.0,True,5.26,1995.0,True
Kenya,2002,31386842.0,Africa,50.992,1287.514732,8.56,True,0.416,0.285,1.0,True,5.69,2000.0,True
Kenya,2007,35610177.0,Africa,54.11,1463.249282,6.29,True,0.514,0.353,1.0,True,6.25,2005.0,True
"Korea, Dem. Rep.",1952,8865488.0,Asia,50.056,1088.277758,26.54,True,0.097,0.017,0.0,True,,,False
"Korea, Dem. Rep.",1957,9411381.0,Asia,54.081,1571.134655,13.43,True,0.095,0.017,0.0,True,,,False
"Korea, Dem. Rep.",1962,10917494.0,Asia,56.656,1621.693598,10.76,True,0.092,0.016,0.0,True,,,False
"Korea, Dem. Rep.",1967,12617009.0,Asia,59.942,2143.540609,8.45,True,0.09,0.015,0.0,True,,,False
"Korea, Dem. Rep.",1972,14781241.0,Asia,63.983,3701.621503,6.2,True,0.087,0.015,0.0,True,,,False
"Korea, Dem. Rep.",1977,16325320.0,Asia,67.159,4106.301249,4.8,True,0.087,0.014,0.0,True,,,False
"Korea, Dem. Rep.",1982,17647518.0,Asia,69.1,4106.525293,3.91,True,0.087,0.014,0.0,True,,,False
"Korea, Dem. Rep.",1987,19067554.0,Asia,70.647,4106.492315,3.78,True,0.084,0.014,0.0,True,,,False
"Korea, Dem. Rep.",1992,20711375.0,Asia,69.978,3726.063507,4.25,True,0.084,0.014,0.0,True,,,False
"Korea, Dem. Rep.",1997,21585105.0,Asia,67.727,1690.756814,10.46,True,0.084,0.014,0.0,True,,,False
"Korea, Dem. Rep.",2002,22215365.0,Asia,66.662,1646.758151,9.78,True,0.083,0.014,0.0,True,,,False
"Korea, Dem. Rep.",2007,23301725.0,Asia,67.297,1593.06548,3.24,True,0.085,0.014,0.0,True,,,False
"Korea, Rep.",1952,20947571.0,Asia,47.453,1030.592226,26.61,True,0.254,0.143,1.0,True,4.5,1950.0,True
"Korea, Rep.",1957,22611552.0,Asia,52.681,1487.593537,13.92,True,0.26,0.149,1.0,True,5.02,1955.0,True
"Korea, Rep.",1962,26420307.0,Asia,55.292,1536.344387,10.23,True,0.164,0.106,1.0,True,4.2,1960.0,True
"Korea, Rep.",1967,30131000.0,Asia,57.716,2029.228142,7.65,True,0.277,0.138,1.0,True,5.32,1965.0,True
"Korea, Rep.",1972,33505000.0,Asia,62.612,3030.87665,5.37,True,0.235,0.109,1.0,True,6.19,1970.0,True
"Korea, Rep.",1977,36436000.0,Asia,64.766,4657.22102,4.24,True,0.212,0.1,1.0,True,7.12,1975.0,True
"Korea, Rep.",1982,39326000.0,Asia,67.123,5622.942464,3.16,True,0.222,0.118,1.0,True,8.13,1980.0,True
"Korea, Rep.",1987,41622000.0,Asia,69.81,8533.088805,2.05,True,0.387,0.224,1.0,True,9.0,1985.0,True
"Korea, Rep.",1992,43805450.0,Asia,72.244,12104.27872,1.33,True,0.659,0.521,2.0,True,9.85,1990.0,True
"Korea, Rep.",1997,46173816.0,Asia,74.647,15993.52796,0.91,True,0.754,0.648,3.0,True,10.49,1995.0,True
"Korea, Rep.",2002,47969150.0,Asia,77.045,19233.98818,0.68,True,0.845,0.771,3.0,True,11.06,2000.0,True
"Korea, Rep.",2007,49044790.0,Asia,78.623,23348.13973,0.48,True,0.843,0.77,3.0,True,11.46,2005.0,True
Kuwait,1952,160000.0,Asia,55.565,108382.3529,,True,0.091,0.114,0.0,True,1.48,1950.0,True
Kuwait,1957,212846.0,Asia,58.033,113523.1329,,True,0.091,0.114,0.0,True,1.84,1955.0,True
Kuwait,1962,358266.0,Asia,60.47,95458.11176,12.32,True,0.196,0.216,0.0,True,2.39,1960.0,True
Kuwait,1967,575003.0,Asia,64.624,80894.88326,8.56,True,0.258,0.268,0.0,True,2.85,1965.0,True
Kuwait,1972,841934.0,Asia,67.712,109347.867,6.18,True,0.285,0.28,0.0,True,3.27,1970.0,True
Kuwait,1977,1140357.0,Asia,69.343,59265.47714,4.48,True,0.097,0.129,0.0,True,3.51,1975.0,True
Kuwait,1982,1497494.0,Asia,71.309,31354.03573,3.0,True,0.277,0.272,0.0,True,4.61,1980.0,True
Kuwait,1987,1891487.0,Asia,74.174,28118.42998,2.04,True,0.089,0.129,0.0,True,5.54,1985.0,True
Kuwait,1992,1418095.0,Asia,75.19,34932.91959,1.57,True,0.202,0.243,0.0,True,5.92,1990.0,True
Kuwait,1997,1765345.0,Asia,76.156,40300.61996,1.38,True,0.288,0.276,0.0,True,6.11,1995.0,True
Kuwait,2002,2111561.0,Asia,76.904,35110.10566,1.23,True,0.281,0.272,0.0,True,6.09,2000.0,True
Kuwait,2007,2505559.0,Asia,77.588,47306.98978,1.14,True,0.325,0.292,0.0,True,6.07,2005.0,True
Lebanon,1952,1439529.0,Asia,55.928,4834.804067,,True,0.308,0.191,1.0,True,,,False
Lebanon,1957,1647412.0,Asia,59.489,6089.786934,8.26,True,0.36,0.212,1.0,True,,,False
Lebanon,1962,1886848.0,Asia,62.094,5714.560611,6.98,True,0.39,0.233,1.0,True,,,False
Lebanon,1967,2186894.0,Asia,63.87,6006.983042,6.22,True,0.387,0.232,1.0,True,,,False
Lebanon,1972,2680018.0,Asia,65.421,7486.384341,5.91,True,0.372,0.22,1.0,True,,,False
Lebanon,1977,3115787.0,Asia,66.099,8659.696836,8.15,True,0.342,0.195,1.0,True,,,False
Lebanon,1982,3086876.0,Asia,66.983,7640.519521,12.57,True,0.342,0.19,1.0,True,,,False
Lebanon,1987,3089353.0,Asia,67.926,5377.091329,5.86,True,0.342,0.19,1.0,True,,,False
Lebanon,1992,3219994.0,Asia,69.292,6890.806854,2.89,True,0.333,0.195,1.0,True,,,False
Lebanon,1997,3430388.0,Asia,70.265,8754.96385,2.31,True,0.314,0.193,1.0,True,,,False
Lebanon,2002,3677780.0,Asia,71.028,9313.93883,1.8,True,0.353,0.209,1.0,True,,,False
Lebanon,2007,3921278.0,Asia,71.993,10461.05868,1.41,True,0.444,0.261,1.0,True,,,False
Lesotho,1952,748747.0,Africa,42.138,298.8462121,23.26,True,0.074,0.094,0.0,True,2.47,1950.0,True
Lesotho,1957,813338.0,Africa,45.047,335.9971151,19.55,True,0.074,0.094,0.0,True,2.73,1955.0,True
Lesotho,1962,893143.0,Africa,47.747,411.8006266,18.44,True,0.089,0.11,0.0,True,2.96,1960.0,True
Lesotho,1967,996380.0,Africa,48.492,498.6390265,18.45,True,0.36,0.247,1.0,True,3.24,1965.0,True
Lesotho,1972,1116779.0,Africa,49.767,496.5815922,16.76,True,0.115,0.104,0.0,True,3.55,1970.0,True
Lesotho,1977,1251524.0,Africa,52.208,745.3695408,14.11,True,0.115,0.118,0.0,True,3.91,1975.0,True
Lesotho,1982,1411807.0,Africa,55.078,797.2631074,11.07,True,0.124,0.118,0.0,True,4.3,1980.0,True
Lesotho,1987,1599200.0,Africa,57.18,773.9932141,9.02,True,0.128,0.118,0.0,True,4.64,1985.0,True
Lesotho,1992,1803195.0,Africa,59.685,977.4862725,8.54,True,0.158,0.155,0.0,True,5.12,1990.0,True
Lesotho,1997,1982823.0,Africa,55.558,1186.147994,10.21,True,0.315,0.258,0.0,True,5.66,1995.0,True
Lesotho,2002,2046772.0,Africa,44.593,1275.184575,11.21,True,0.501,0.378,2.0,True,6.21,2000.0,True
Lesotho,2007,2012649.0,Africa,42.592,1569.331442,11.19,True,0.577,0.422,2.0,True,6.93,2005.0,True
Liberia,1952,863308.0,Africa,38.48,575.5729961,,True,0.193,0.108,1.0,True,0.57,1950.0,True
Liberia,1957,975950.0,Africa,39.486,620.9699901,30.6,True,0.185,0.107,1.0,True,0.62,1955.0,True
Liberia,1962,1112796.0,Africa,40.502,634.1951625,30.97,True,0.191,0.108,0.0,True,0.73,1960.0,True
Liberia,1967,1279406.0,Africa,41.536,713.6036483,29.92,True,0.188,0.107,0.0,True,0.93,1965.0,True
Liberia,1972,1482628.0,Africa,42.614,803.0054535,27.68,True,0.221,0.136,0.0,True,1.15,1970.0,True
Liberia,1977,1703617.0,Africa,43.764,640.3224383,25.66,True,0.218,0.136,0.0,True,1.66,1975.0,True
Liberia,1982,1956875.0,Africa,44.852,572.1995694,24.21,True,0.092,0.043,0.0,True,2.2,1980.0,True
Liberia,1987,2269414.0,Africa,46.027,506.1138573,25.34,True,0.24,0.13,1.0,True,2.69,1985.0,True
Liberia,1992,1912974.0,Africa,40.802,636.6229191,27.17,True,0.2,0.18,0.0,True,3.02,1990.0,True
Liberia,1997,2200725.0,Africa,42.221,609.1739508,23.27,True,0.241,0.13,1.0,True,3.08,1995.0,True
Liberia,2002,2814651.0,Africa,43.753,531.4823679,16.86,True,0.341,0.159,1.0,True,3.49,2000.0,True
Liberia,2007,3193942.0,Africa,45.678,414.5073415,11.96,True,0.662,0.511,2.0,True,3.85,2005.0,True
Libya,1952,1019729.0,Africa,42.723,2387.54806,,True,0.071,0.105,0.0,True,0.44,1950.0,True
Libya,1957,1201578.0,Africa,45.289,3448.284395,33.59,True,0.103,0.127,0.0,True,0.55,1955.0,True
Libya,1962,1441863.0,Africa,47.808,6757.030816,24.25,True,0.105,0.128,0.0,True,0.68,1960.0,True
Libya,1967,1759224.0,Africa,50.227,18772.75169,17.07,True,0.141,0.135,0.0,True,1.0,1965.0,True
Libya,1972,2183877.0,Africa,52.773,21011.49721,11.78,True,0.072,0.027,0.0,True,1.53,1970.0,True
Libya,1977,2721783.0,Africa,57.442,21951.21176,8.45,True,0.072,0.058,0.0,True,2.19,1975.0,True
Libya,1982,3344074.0,Africa,62.155,17364.27538,6.46,True,0.072,0.046,0.0,True,3.26,1980.0,True
Libya,1987,3799845.0,Africa,66.234,11770.5898,4.96,True,0.072,0.046,0.0,True,4.31,1985.0,True
Libya,1992,4364501.0,Africa,68.755,9640.138501,3.8,True,0.072,0.047,0.0,True,5.17,1990.0,True
Libya,1997,4759670.0,Africa,71.555,9467.446056,3.09,True,0.072,0.046,0.0,True,5.89,1995.0,True
Libya,2002,5368585.0,Africa,72.737,9534.677467,2.65,True,0.072,0.046,0.0,True,6.79,2000.0,True
Libya,2007,6036914.0,Africa,73.952,12057.49928,2.02,True,0.072,0.042,0.0,True,7.42,2005.0,True
Madagascar,1952,4762912.0,Africa,36.681,1443.011715,,True,0.056,0.071,0.0,True,,,False
Madagascar,1957,5181679.0,Africa,38.865,1589.20275,,True,0.132,0.082,0.0,True,,,False
Madagascar,1962,5703324.0,Africa,40.848,1643.38711,,True,0.254,0.127,1.0,True,,,False
Madagascar,1967,6334556.0,Africa,42.881,1634.047282,18.03,True,0.249,0.126,1.0,True,,,False
Madagascar,1972,7082430.0,Africa,44.851,1748.562982,15.32,True,0.191,0.088,0.0,True,,,False
Madagascar,1977,8007166.0,Africa,46.881,1544.228586,16.51,True,0.2,0.088,1.0,True,,,False
Madagascar,1982,9171477.0,Africa,48.969,1302.878658,30.48,True,0.2,0.092,1.0,True,,,False
Madagascar,1987,10568642.0,Africa,49.35,1155.441948,17.05,True,0.205,0.096,1.0,True,,,False
Madagascar,1992,12210395.0,Africa,52.214,1040.67619,14.43,True,0.285,0.146,1.0,True,,,False
Madagascar,1997,14165114.0,Africa,54.978,986.2958956,11.96,True,0.508,0.271,2.0,True,,,False
Madagascar,2002,16473477.0,Africa,57.286,894.6370822,9.56,True,0.427,0.24,1.0,True,,,False
Madagascar,2007,19167654.0,Africa,59.443,1044.770126,7.76,True,0.488,0.268,1.0,True,,,False
Malawi,1952,2917802.0,Africa,36.256,369.1650802,,True,0.012,0.039,0.0,True,0.96,1950.0,True
Malawi,1957,3221238.0,Africa,37.207,416.3698064,,True,0.013,0.04,0.0,True,1.03,1955.0,True
Malawi,1962,3628608.0,Africa,38.41,427.9010856,35.69,True,0.175,0.089,0.0,True,1.09,1960.0,True
Malawi,1967,4147252.0,Africa,39.487,495.5147806,34.9,True,0.209,0.085,1.0,True,1.21,1965.0,True
Malawi,1972,4730997.0,Africa,41.766,584.6219709,33.01,True,0.209,0.087,1.0,True,1.57,1970.0,True
Malawi,1977,5637246.0,Africa,43.767,663.2236766,28.53,True,0.163,0.077,1.0,True,1.86,1975.0,True
Malawi,1982,6502825.0,Africa,45.642,632.8039209,24.62,True,0.168,0.078,1.0,True,2.34,1980.0,True
Malawi,1987,7824747.0,Africa,47.457,635.5173634,25.47,True,0.167,0.078,1.0,True,2.65,1985.0,True
Malawi,1992,10014249.0,Africa,49.42,563.2000145,22.88,True,0.188,0.086,1.0,True,2.9,1990.0,True
Malawi,1997,10419991.0,Africa,47.495,692.2758103,19.75,True,0.559,0.434,2.0,True,3.06,1995.0,True
Malawi,2002,11824495.0,Africa,45.009,665.4231186,14.32,True,0.475,0.387,1.0,True,3.48,2000.0,True
Malawi,2007,13327079.0,Africa,48.303,759.3499101,9.69,True,0.443,0.369,1.0,True,4.41,2005.0,True
Malaysia,1952,6748378.0,Asia,48.463,1831.132894,15.29,True,0.069,0.142,0.0,True,2.08,1950.0,True
Malaysia,1957,7739235.0,Asia,52.102,1810.066992,11.54,True,0.31,0.214,1.0,True,2.37,1955.0,True
Malaysia,1962,8906385.0,Asia,55.737,2036.884944,8.3,True,0.311,0.216,1.0,True,2.83,1960.0,True
Malaysia,1967,10154878.0,Asia,59.371,2277.742396,6.29,True,0.298,0.21,1.0,True,3.39,1965.0,True
Malaysia,1972,11441462.0,Asia,63.01,2849.09478,5.07,True,0.21,0.17,0.0,True,4.2,1970.0,True
Malaysia,1977,12845381.0,Asia,65.256,3827.921571,3.72,True,0.276,0.194,1.0,True,4.82,1975.0,True
Malaysia,1982,14441916.0,Asia,68.0,4920.355951,2.65,True,0.272,0.174,1.0,True,5.76,1980.0,True
Malaysia,1987,16331785.0,Asia,69.5,5249.802653,1.94,True,0.26,0.163,1.0,True,6.72,1985.0,True
Malaysia,1992,18319502.0,Asia,70.693,7277.912802,1.51,True,0.259,0.162,1.0,True,6.97,1990.0,True
Malaysia,1997,20476091.0,Asia,71.938,10132.90964,1.23,True,0.258,0.161,1.0,True,8.39,1995.0,True
Malaysia,2002,22662365.0,Asia,73.044,10206.97794,0.88,True,0.284,0.174,1.0,True,9.09,2000.0,True
Malaysia,2007,24821286.0,Asia,74.241,12451.6558,0.83,True,0.314,0.21,1.0,True,9.71,2005.0,True
Mali,1952,3838168.0,Africa,33.685,452.3369807,,True,0.111,0.092,0.0,True,0.15,1950.0,True
Mali,1957,4241884.0,Africa,35.307,490.3821867,,True,0.161,0.102,0.0,True,0.17,1955.0,True
Mali,1962,4690372.0,Africa,36.936,496.1743428,47.15,True,0.25,0.171,1.0,True,0.2,1960.0,True
Mali,1967,5212416.0,Africa,38.487,545.0098873,40.44,True,0.229,0.165,1.0,True,0.24,1965.0,True
Mali,1972,5828158.0,Africa,39.977,581.3688761,37.18,True,0.103,0.097,0.0,True,0.29,1970.0,True
Mali,1977,6491649.0,Africa,41.714,686.3952693,33.13,True,0.105,0.097,0.0,True,0.45,1975.0,True
Mali,1982,6998256.0,Africa,43.916,618.0140641,28.8,True,0.19,0.125,0.0,True,0.62,1980.0,True
Mali,1987,7634008.0,Africa,46.364,684.1715576,25.02,True,0.192,0.125,0.0,True,0.78,1985.0,True
Mali,1992,8416215.0,Africa,48.388,739.014375,22.46,True,0.468,0.343,1.0,True,0.89,1990.0,True
